FIPS,Province_State,Country_Region,Date,People_Fully_Vaccinated,People_Partially_Vaccinated
10,Delaware,US,2021-07-08,494517,77551
10,Delaware,US,2021-07-09,495651,77263
10,Delaware,US,2021-07-10,496904,77016
10,Delaware,US,2021-07-11,497963,76715
10,Delaware,US,2021-07-12,498672,76613
10,Delaware,US,2021-07-13,499166,76647
10,Delaware,US,2021-07-14,499898,76425
10,Delaware,US,2021-07-15,500817,76241
10,Delaware,US,2021-07-16,501985,75954
10,Delaware,US,2021-07-17,502923,75724
10,Delaware,US,2021-07-18,503651,75704
10,Delaware,US,2021-07-19,504616,75662
10,Delaware,US,2021-07-20,504923,75526
10,Delaware,US,2021-07-21,505534,75491
10,Delaware,US,2021-07-22,506457,75503
10,Delaware,US,2021-07-23,507392,75755
10,Delaware,US,2021-07-24,508416,75801
10,Delaware,US,2021-07-25,509370,75921
10,Delaware,US,2021-07-26,509390,75952
10,Delaware,US,2021-07-27,510337,76314
10,Delaware,US,2021-07-28,510834,76608
10,Delaware,US,2021-07-29,511621,76850
10,Delaware,US,2021-07-30,512530,77256
10,Delaware,US,2021-07-31,513528,77566
10,Delaware,US,2021-08-01,514398,77994
10,Delaware,US,2021-08-02,514946,78488
10,Delaware,US,2021-08-03,515389,78718
10,Delaware,US,2021-08-04,515850,79053
10,Delaware,US,2021-08-05,516584,79576
10,Delaware,US,2021-08-06,517378,80177
10,Delaware,US,2021-08-07,518140,80761
10,Delaware,US,2021-08-08,518919,81272
10,Delaware,US,2021-08-09,519502,81699
10,Delaware,US,2021-08-10,519962,81991
10,Delaware,US,2021-08-11,520614,82289
10,Delaware,US,2021-08-12,521087,82602
10,Delaware,US,2021-08-13,522104,82923
10,Delaware,US,2021-08-14,523257,83561
10,Delaware,US,2021-08-15,523315,83606
10,Delaware,US,2021-08-16,524770,84121
10,Delaware,US,2021-08-17,525051,84524
10,Delaware,US,2021-08-18,525774,84713
10,Delaware,US,2021-08-19,526710,85020
10,Delaware,US,2021-08-20,527769,85206
10,Delaware,US,2021-08-21,528902,85319
10,Delaware,US,2021-08-22,528985,85368
10,Delaware,US,2021-08-23,530796,85569
10,Delaware,US,2021-08-24,531368,85569
10,Delaware,US,2021-08-25,532119,85571
10,Delaware,US,2021-08-26,533348,85604
10,Delaware,US,2021-08-27,534691,85473
10,Delaware,US,2021-08-28,535914,85505
10,Delaware,US,2021-08-29,537021,85592
10,Delaware,US,2021-08-30,537982,85516
10,Delaware,US,2021-08-31,538656,85436
10,Delaware,US,2021-09-01,539442,85429
10,Delaware,US,2021-09-02,540571,85335
10,Delaware,US,2021-09-03,541834,85169
10,Delaware,US,2021-09-04,542975,84916
10,Delaware,US,2021-09-05,542975,84916
10,Delaware,US,2021-09-06,542975,84916
10,Delaware,US,2021-09-07,544474,84766
10,Delaware,US,2021-09-08,545313,84635
10,Delaware,US,2021-09-09,546061,84472
10,Delaware,US,2021-09-10,547024,84340
10,Delaware,US,2021-09-11,547143,84411
10,Delaware,US,2021-09-12,547223,84643
10,Delaware,US,2021-09-13,549441,84434
10,Delaware,US,2021-09-14,550091,84462
10,Delaware,US,2021-09-15,550184,84557
10,Delaware,US,2021-09-16,550338,84572
10,Delaware,US,2021-09-17,552883,84415
10,Delaware,US,2021-09-18,552968,84454
10,Delaware,US,2021-09-19,553048,84665
10,Delaware,US,2021-09-20,553093,84669
10,Delaware,US,2021-09-21,553129,84695
10,Delaware,US,2021-09-22,555924,84266
10,Delaware,US,2021-09-23,556034,84296
10,Delaware,US,2021-09-24,557757,84128
10,Delaware,US,2021-09-25,557847,84161
10,Delaware,US,2021-09-26,557929,84387
10,Delaware,US,2021-09-27,557955,84390
10,Delaware,US,2021-09-28,558004,84444
10,Delaware,US,2021-09-29,561186,84530
10,Delaware,US,2021-09-30,561269,84580
10,Delaware,US,2021-10-01,561343,84627
10,Delaware,US,2021-10-02,563727,84718
10,Delaware,US,2021-10-03,563798,84850
10,Delaware,US,2021-10-04,563838,84922
10,Delaware,US,2021-10-05,563872,84949
10,Delaware,US,2021-10-06,566618,85679
10,Delaware,US,2021-10-07,567487,85857
10,Delaware,US,2021-10-08,568699,85997
10,Delaware,US,2021-10-09,568801,86069
10,Delaware,US,2021-10-10,568801,86069
10,Delaware,US,2021-10-11,568801,86069
10,Delaware,US,2021-10-12,570316,86855
10,Delaware,US,2021-10-13,570316,86855
10,Delaware,US,2021-10-14,570316,86855
10,Delaware,US,2021-10-15,570316,86855
10,Delaware,US,2021-10-16,570316,86855
10,Delaware,US,2021-10-17,570316,86855
10,Delaware,US,2021-10-18,575240,87054
10,Delaware,US,2021-10-19,575739,87108
10,Delaware,US,2021-10-20,576369,87162
10,Delaware,US,2021-10-21,577295,87143
10,Delaware,US,2021-10-22,578337,87390
10,Delaware,US,2021-10-23,579053,87492
10,Delaware,US,2021-10-24,579807,87686
10,Delaware,US,2021-10-25,580366,87814
10,Delaware,US,2021-10-26,580729,88032
10,Delaware,US,2021-10-27,581269,88273
10,Delaware,US,2021-10-28,581375,88474
10,Delaware,US,2021-10-29,581433,88554
10,Delaware,US,2021-10-30,581483,88694
10,Delaware,US,2021-10-31,581584,88862
10,Delaware,US,2021-11-01,581639,88963
10,Delaware,US,2021-11-02,585425,90801
10,Delaware,US,2021-11-03,585496,90975
10,Delaware,US,2021-11-04,585615,91138
10,Delaware,US,2021-11-05,585705,91233
10,Delaware,US,2021-11-06,585811,91384
10,Delaware,US,2021-11-07,585901,91523
10,Delaware,US,2021-11-08,586008,91529
10,Delaware,US,2021-11-09,588971,93679
10,Delaware,US,2021-11-10,589049,93801
10,Delaware,US,2021-11-11,589049,93801
10,Delaware,US,2021-11-12,589185,94093
10,Delaware,US,2021-11-13,589267,94308
10,Delaware,US,2021-11-14,589332,94449
10,Delaware,US,2021-11-15,589353,94597
10,Delaware,US,2021-11-16,589403,94754
10,Delaware,US,2021-11-17,593149,100370
10,Delaware,US,2021-11-18,593241,100533
10,Delaware,US,2021-11-19,593321,100666
10,Delaware,US,2021-11-20,593398,100880
10,Delaware,US,2021-11-21,593434,101006
10,Delaware,US,2021-11-22,593488,101218
10,Delaware,US,2021-11-23,593225,101464
10,Delaware,US,2021-11-24,593295,101666
10,Delaware,US,2021-11-25,593295,101666
10,Delaware,US,2021-11-26,593295,101666
10,Delaware,US,2021-11-27,593295,101666
10,Delaware,US,2021-11-28,593295,101666
10,Delaware,US,2021-11-29,593485,102219
10,Delaware,US,2021-11-30,599832,111693
10,Delaware,US,2021-12-01,599899,111785
10,Delaware,US,2021-12-02,601627,112311
10,Delaware,US,2021-12-03,602363,112722
10,Delaware,US,2021-12-04,602450,112915
10,Delaware,US,2021-12-05,602487,113050
10,Delaware,US,2021-12-06,602585,113187
10,Delaware,US,2021-12-07,602666,113316
10,Delaware,US,2021-12-08,607618,114637
10,Delaware,US,2021-12-09,609215,115233
10,Delaware,US,2021-12-10,610222,115844
10,Delaware,US,2021-12-11,611454,116317
10,Delaware,US,2021-12-12,611508,116476
10,Delaware,US,2021-12-13,611560,116588
10,Delaware,US,2021-12-14,611612,116663
10,Delaware,US,2021-12-15,615391,116796
10,Delaware,US,2021-12-16,616331,116946
10,Delaware,US,2021-12-17,617390,117109
10,Delaware,US,2021-12-18,618257,117712
10,Delaware,US,2021-12-19,618285,117859
10,Delaware,US,2021-12-20,618343,118032
10,Delaware,US,2021-12-21,618804,117072
10,Delaware,US,2021-12-22,621051,118418
10,Delaware,US,2021-12-23,621891,119147
10,Delaware,US,2021-12-24,621891,119147
10,Delaware,US,2021-12-25,621891,119147
10,Delaware,US,2021-12-26,621891,119147
10,Delaware,US,2021-12-27,622824,120112
10,Delaware,US,2021-12-28,623483,120707
10,Delaware,US,2021-12-29,624078,121117
10,Delaware,US,2021-12-30,624808,121670
10,Delaware,US,2021-12-31,624808,121670
10,Delaware,US,2022-01-01,624808,121670
10,Delaware,US,2022-01-02,624808,121670
10,Delaware,US,2022-01-03,624808,121670
10,Delaware,US,2022-01-04,627242,123673
10,Delaware,US,2022-01-05,627765,123832
10,Delaware,US,2022-01-06,627808,124027
10,Delaware,US,2022-01-07,628955,125021
10,Delaware,US,2022-01-08,629732,125688
10,Delaware,US,2022-01-09,629785,125889
10,Delaware,US,2022-01-10,629822,125998
10,Delaware,US,2022-01-11,631287,126850
10,Delaware,US,2022-01-12,631345,127034
10,Delaware,US,2022-01-13,632523,127760
10,Delaware,US,2022-01-14,633330,128359
10,Delaware,US,2022-01-15,633996,129335
10,Delaware,US,2022-01-16,633996,129335
10,Delaware,US,2022-01-17,633996,129335
10,Delaware,US,2022-01-18,634068,129807
10,Delaware,US,2022-01-19,638671,133320
10,Delaware,US,2022-01-20,639346,133762
10,Delaware,US,2022-01-21,640070,134136
10,Delaware,US,2022-01-22,640837,134716
10,Delaware,US,2022-01-23,640897,134837
10,Delaware,US,2022-01-24,640922,134947
10,Delaware,US,2022-01-25,642180,136032
10,Delaware,US,2022-01-26,642616,136361
10,Delaware,US,2022-01-27,643213,136733
10,Delaware,US,2022-01-28,643874,137047
10,Delaware,US,2022-01-29,644590,137357
10,Delaware,US,2022-01-30,644643,137423
10,Delaware,US,2022-01-31,644659,137475
10,Delaware,US,2022-02-01,645787,137935
10,Delaware,US,2022-02-02,646194,138014
10,Delaware,US,2022-02-03,646255,138064
10,Delaware,US,2022-02-04,647425,138210
10,Delaware,US,2022-02-05,648127,138314
10,Delaware,US,2022-02-06,648182,138365
10,Delaware,US,2022-02-07,648215,138385
10,Delaware,US,2022-02-08,649602,138372
,Department of Defense,US,2020-12-10,,
,Department of Defense,US,2020-12-11,,
,Department of Defense,US,2020-12-12,,
,Department of Defense,US,2020-12-13,,
,Department of Defense,US,2020-12-14,,
,Department of Defense,US,2020-12-15,,
,Department of Defense,US,2020-12-16,,
,Department of Defense,US,2020-12-17,,
,Department of Defense,US,2020-12-18,,
,Department of Defense,US,2020-12-19,,
,Department of Defense,US,2020-12-20,,
,Department of Defense,US,2020-12-21,,
,Department of Defense,US,2020-12-22,,
,Department of Defense,US,2020-12-23,,
,Department of Defense,US,2020-12-24,,
,Department of Defense,US,2020-12-25,,
,Department of Defense,US,2020-12-26,,
,Department of Defense,US,2020-12-27,,
,Department of Defense,US,2020-12-28,,
,Department of Defense,US,2020-12-29,,
,Department of Defense,US,2020-12-30,,
,Department of Defense,US,2020-12-31,,
,Department of Defense,US,2021-01-01,,
,Department of Defense,US,2021-01-02,,
,Department of Defense,US,2021-01-03,,
,Department of Defense,US,2021-01-04,,
,Department of Defense,US,2021-01-05,,
,Department of Defense,US,2021-01-06,,
,Department of Defense,US,2021-01-07,,
,Department of Defense,US,2021-01-08,,
,Department of Defense,US,2021-01-09,,
,Department of Defense,US,2021-01-10,,
,Department of Defense,US,2021-01-11,,
,Department of Defense,US,2021-01-12,,
,Department of Defense,US,2021-01-13,,
,Department of Defense,US,2021-01-14,,
,Department of Defense,US,2021-01-15,,
,Department of Defense,US,2021-01-16,,
,Department of Defense,US,2021-01-17,,
,Department of Defense,US,2021-01-18,,
,Department of Defense,US,2021-01-19,,
,Department of Defense,US,2021-01-20,21753,
,Department of Defense,US,2021-01-21,22157,
,Department of Defense,US,2021-01-22,25429,
,Department of Defense,US,2021-01-23,28602,
,Department of Defense,US,2021-01-24,31730,
,Department of Defense,US,2021-01-25,34204,
,Department of Defense,US,2021-01-26,35570,
,Department of Defense,US,2021-01-27,35570,
,Department of Defense,US,2021-01-28,40396,
,Department of Defense,US,2021-01-29,46561,
,Department of Defense,US,2021-01-30,53084,
,Department of Defense,US,2021-01-31,59440,
,Department of Defense,US,2021-02-01,67235,
,Department of Defense,US,2021-02-02,67913,
,Department of Defense,US,2021-02-03,68278,
,Department of Defense,US,2021-02-04,75347,
,Department of Defense,US,2021-02-05,85122,
,Department of Defense,US,2021-02-06,97352,
,Department of Defense,US,2021-02-07,111028,
,Department of Defense,US,2021-02-08,125455,
,Department of Defense,US,2021-02-09,127265,
,Department of Defense,US,2021-02-10,128690,
,Department of Defense,US,2021-02-11,135576,
,Department of Defense,US,2021-02-12,144383,
,Department of Defense,US,2021-02-13,154958,
,Department of Defense,US,2021-02-14,167889,
,Department of Defense,US,2021-02-15,179425,
,Department of Defense,US,2021-02-16,179425,
,Department of Defense,US,2021-02-17,180770,
,Department of Defense,US,2021-02-18,181856,
,Department of Defense,US,2021-02-19,200272,
,Department of Defense,US,2021-02-20,209531,
,Department of Defense,US,2021-02-21,219173,
,Department of Defense,US,2021-02-22,233595,
,Department of Defense,US,2021-02-23,237626,
,Department of Defense,US,2021-02-24,238976,
,Department of Defense,US,2021-02-25,249659,
,Department of Defense,US,2021-02-26,260819,
,Department of Defense,US,2021-02-27,272456,
,Department of Defense,US,2021-02-28,286109,
,Department of Defense,US,2021-03-01,303314,
,Department of Defense,US,2021-03-02,304072,
,Department of Defense,US,2021-03-03,304656,
,Department of Defense,US,2021-03-04,312894,
,Department of Defense,US,2021-03-05,322651,
,Department of Defense,US,2021-03-06,333385,
,Department of Defense,US,2021-03-07,345622,
,Department of Defense,US,2021-03-08,365443,
,Department of Defense,US,2021-03-09,436245,
,Department of Defense,US,2021-03-10,436245,
,Department of Defense,US,2021-03-11,442127,
,Department of Defense,US,2021-03-12,450436,
,Department of Defense,US,2021-03-13,459757,
,Department of Defense,US,2021-03-14,487299,
,Department of Defense,US,2021-03-15,487299,
,Department of Defense,US,2021-03-16,519398,
,Department of Defense,US,2021-03-17,523131,
,Department of Defense,US,2021-03-18,530736,
,Department of Defense,US,2021-03-19,540970,
,Department of Defense,US,2021-03-20,551727,
,Department of Defense,US,2021-03-21,562468,
,Department of Defense,US,2021-03-22,574741,
,Department of Defense,US,2021-03-23,576130,
,Department of Defense,US,2021-03-24,577518,
,Department of Defense,US,2021-03-25,581706,
,Department of Defense,US,2021-03-26,587088,
,Department of Defense,US,2021-03-27,612309,
,Department of Defense,US,2021-03-28,625796,
,Department of Defense,US,2021-03-29,642557,
,Department of Defense,US,2021-03-30,646331,
,Department of Defense,US,2021-03-31,649943,
,Department of Defense,US,2021-04-01,660678,
,Department of Defense,US,2021-04-02,675527,
,Department of Defense,US,2021-04-03,686868,
,Department of Defense,US,2021-04-04,697394,
,Department of Defense,US,2021-04-05,708861,
,Department of Defense,US,2021-04-06,711844,
,Department of Defense,US,2021-04-07,713773,
,Department of Defense,US,2021-04-08,722732,
,Department of Defense,US,2021-04-09,765501,
,Department of Defense,US,2021-04-10,779407,
,Department of Defense,US,2021-04-11,793818,
,Department of Defense,US,2021-04-12,812924,
,Department of Defense,US,2021-04-13,821566,
,Department of Defense,US,2021-04-14,829814,
,Department of Defense,US,2021-04-15,869437,
,Department of Defense,US,2021-04-16,884589,
,Department of Defense,US,2021-04-17,904730,
,Department of Defense,US,2021-04-18,924946,
,Department of Defense,US,2021-04-19,938005,
,Department of Defense,US,2021-04-20,943158,
,Department of Defense,US,2021-04-21,956609,
,Department of Defense,US,2021-04-22,971114,
,Department of Defense,US,2021-04-23,986252,
,Department of Defense,US,2021-04-24,1011218,
,Department of Defense,US,2021-04-25,1035688,
,Department of Defense,US,2021-04-26,1040548,
,Department of Defense,US,2021-04-27,1046236,
,Department of Defense,US,2021-04-28,1059184,
,Department of Defense,US,2021-04-29,1077215,
,Department of Defense,US,2021-04-30,1093374,
,Department of Defense,US,2021-05-01,1100187,
,Department of Defense,US,2021-05-02,1123683,
,Department of Defense,US,2021-05-03,1145826,
,Department of Defense,US,2021-05-04,1145826,
,Department of Defense,US,2021-05-05,1173623,
,Department of Defense,US,2021-05-06,1191668,
,Department of Defense,US,2021-05-07,1209269,
,Department of Defense,US,2021-05-08,1230854,
,Department of Defense,US,2021-05-09,1257471,
,Department of Defense,US,2021-05-10,1266098,
,Department of Defense,US,2021-05-11,1272661,
,Department of Defense,US,2021-05-12,1286552,
,Department of Defense,US,2021-05-13,1303152,
,Department of Defense,US,2021-05-14,1318651,
,Department of Defense,US,2021-05-15,1337031,
,Department of Defense,US,2021-05-16,1359773,
,Department of Defense,US,2021-05-17,1366244,
,Department of Defense,US,2021-05-18,1367194,
,Department of Defense,US,2021-05-19,1379457,
,Department of Defense,US,2021-05-20,1396050,
,Department of Defense,US,2021-05-21,1410639,
,Department of Defense,US,2021-05-22,1426167,
,Department of Defense,US,2021-05-23,1444244,
,Department of Defense,US,2021-05-24,1450932,
,Department of Defense,US,2021-05-25,1455693,
,Department of Defense,US,2021-05-26,1467509,
,Department of Defense,US,2021-05-27,1478842,
,Department of Defense,US,2021-05-28,1492479,
,Department of Defense,US,2021-05-29,1507222,
,Department of Defense,US,2021-05-30,1513339,
,Department of Defense,US,2021-05-31,1513339,
,Department of Defense,US,2021-06-01,1515251,
,Department of Defense,US,2021-06-02,1516689,
,Department of Defense,US,2021-06-03,1530661,645048
,Department of Defense,US,2021-06-04,1542340,644110
,Department of Defense,US,2021-06-05,1554111,643626
,Department of Defense,US,2021-06-06,1554109,643628
,Department of Defense,US,2021-06-07,1572724,643331
,Department of Defense,US,2021-06-08,1576870,643411
,Department of Defense,US,2021-06-09,1588569,639814
,Department of Defense,US,2021-06-10,1599994,636849
,Department of Defense,US,2021-06-11,1599994,636849
,Department of Defense,US,2021-06-12,1611076,633530
,Department of Defense,US,2021-06-13,1624691,628661
,Department of Defense,US,2021-06-14,1638406,624229
,Department of Defense,US,2021-06-15,1652187,620146
,Department of Defense,US,2021-06-16,1652187,620146
,Department of Defense,US,2021-06-17,1675327,612452
,Department of Defense,US,2021-06-18,1687629,609295
,Department of Defense,US,2021-06-19,1699867,605186
,Department of Defense,US,2021-06-20,1707714,601943
,Department of Defense,US,2021-06-21,1719458,598709
,Department of Defense,US,2021-06-22,1721067,598141
,Department of Defense,US,2021-06-23,1727527,596438
,Department of Defense,US,2021-06-24,1740071,594084
,Department of Defense,US,2021-06-25,1749597,591609
,Department of Defense,US,2021-06-26,1759430,588836
,Department of Defense,US,2021-06-27,1759430,588836
,Department of Defense,US,2021-06-28,1792073,580824
,Department of Defense,US,2021-06-29,1805114,590207
,Department of Defense,US,2021-06-30,1814323,595735
,Department of Defense,US,2021-07-01,1822932,597443
,Department of Defense,US,2021-07-02,1831908,595054
,Department of Defense,US,2021-07-03,1838706,593768
,Department of Defense,US,2021-07-04,1847327,597971
,Department of Defense,US,2021-07-05,1847327,597971
,Department of Defense,US,2021-07-06,1864193,597139
,Department of Defense,US,2021-07-07,1865787,596863
,Department of Defense,US,2021-07-08,1871620,595397
,Department of Defense,US,2021-07-09,1877396,594107
,Department of Defense,US,2021-07-10,1882111,593362
,Department of Defense,US,2021-07-11,1888769,591556
,Department of Defense,US,2021-07-12,1891635,591425
,Department of Defense,US,2021-07-13,1894942,590628
,Department of Defense,US,2021-07-14,1899253,591675
,Department of Defense,US,2021-07-15,1903050,591625
,Department of Defense,US,2021-07-16,1918861,590855
,Department of Defense,US,2021-07-17,1924478,591058
,Department of Defense,US,2021-07-18,1930033,591281
,Department of Defense,US,2021-07-19,1932546,591707
,Department of Defense,US,2021-07-20,1903702,555023
,Department of Defense,US,2021-07-21,1911604,566203
,Department of Defense,US,2021-07-22,1917385,566624
,Department of Defense,US,2021-07-23,1923110,567576
,Department of Defense,US,2021-07-24,1927534,568112
,Department of Defense,US,2021-07-25,1934243,569645
,Department of Defense,US,2021-07-26,1935647,570053
,Department of Defense,US,2021-07-27,1936101,569984
,Department of Defense,US,2021-07-28,1938097,570174
,Department of Defense,US,2021-07-29,1948744,573811
,Department of Defense,US,2021-07-30,1953114,577009
,Department of Defense,US,2021-07-31,1959613,579963
,Department of Defense,US,2021-08-01,1965067,581562
,Department of Defense,US,2021-08-02,1968315,583965
,Department of Defense,US,2021-08-03,1968950,584071
,Department of Defense,US,2021-08-04,1975555,589561
,Department of Defense,US,2021-08-05,1980997,592264
,Department of Defense,US,2021-08-06,1985793,594742
,Department of Defense,US,2021-08-07,1990328,597444
,Department of Defense,US,2021-08-08,1997966,599699
,Department of Defense,US,2021-08-09,2000816,603661
,Department of Defense,US,2021-08-10,2002848,605578
,Department of Defense,US,2021-08-11,2007771,608435
,Department of Defense,US,2021-08-12,2013648,610761
,Department of Defense,US,2021-08-13,2019475,613521
,Department of Defense,US,2021-08-14,2025246,616730
,Department of Defense,US,2021-08-15,2031668,619515
,Department of Defense,US,2021-08-16,2034207,622261
,Department of Defense,US,2021-08-17,2036279,624119
,Department of Defense,US,2021-08-18,2041861,626264
,Department of Defense,US,2021-08-19,2047867,627723
,Department of Defense,US,2021-08-20,2053547,628921
,Department of Defense,US,2021-08-21,2060408,630587
